"","PC1","PC2","PC3","PC4","PC5","Monthly_Balance"
"1747",-0.870588555033119,-0.170484563516711,0.378333011147653,0.116310956321968,0.0171240183031199,0.501649744881532
"1749",0.534137435329451,-0.59866154389405,1.28269582081894,0.883382409962859,0.92690589319357,0.186675206204073
"1750",2.9972208949946,0.317972366337571,-0.521618724937696,-0.489145085066667,0.140254772420617,0.165206032544204
"1754",0.533154499208561,-1.42994399977567,0.533260979486363,1.27822543182062,0.110465601481603,0.22270457092389
"1759",0.16015328962541,0.312678918149643,-1.55139784434211,-0.331004138228,-0.14763841574744,0.232246225307994
"1761",-0.935062594441022,1.03666808421795,1.38874678035004,0.0404991730471508,-0.427120906388183,0.513992347178275
"1770",-1.14710909100059,-0.414377452080717,-0.327642875135712,-0.298364802756751,-0.308248248495152,0.237128950730717
"1771",0.43100763564207,-1.42646571138666,0.153095345398902,0.11072341990567,-0.115249932823061,0.184614965017129
"1774",3.10912291474229,1.3012461255597,1.95434990535931,-0.309958181655463,0.146859361920521,0.26468932417726
"1775",2.51495432552044,0.365815090571171,-0.710821336116697,-0.26500815109199,0.103758309113437,0.232246225307994
"1776",-2.24444105303326,-0.645517161697419,-0.69916872599789,-0.0804570866310679,-0.553174758232079,0.244845011935718
"1778",0.716546660028351,-1.58595334428026,0.891345157439477,0.141595306767784,-0.137220015654104,0.235156286229729
"1779",2.06281258114451,0.844493889609211,-0.0534035523539634,0.931249415919935,0.570212126236785,0.219912673111039
"1782",1.12284775262915,-0.462193235202575,0.360907636312126,0.878330788581061,0.395330245720693,0.221806145623926
"1784",1.4544672874387,0.819341061670488,-0.935588489618618,0.0537121765879557,-0.440686890147895,0.232246225307994
"1787",-0.417331219509817,0.323592359985794,2.47831229390726,-0.241657780758763,-0.181276857113559,0.514715360928285
"1788",0.611624815382098,-0.379870466357856,-1.87043702300163,0.228113512450452,-0.337978753456613,0.162852217401533
"1790",-1.3925329814086,-0.237238806040894,-0.572548672755329,-0.197196490872602,0.065573089626551,0.188024347951244
"1791",0.275604393372759,-0.924272063766615,0.671145713349996,0.118682943872158,-0.143463921575171,0.207965251288079
"1793",0.439034323372275,-0.196421722478809,1.26934257417275,-0.371157383486003,0.181305083057819,0.232246225307994
"1795",-0.386749460046888,-0.115703926213492,1.94400807419726,-0.311024229209171,0.568030444045926,0.147566019731197
"1799",3.45481125923672,1.90712665554503,0.78901325470086,-0.669621829885907,-0.0242022535055413,0.264714647997482
"1800",-0.267228163552533,-0.123421045357117,1.69247165373369,-0.630430232308304,0.0221676563352565,0.318899828594424
"1801",-0.140852849307565,-2.39981739964437,0.214639632988864,0.0304887950933997,0.409642768336247,0.0135392957143269
"1803",-1.99909116317075,-0.68519714952068,-1.07014990749753,-0.223600271402481,-0.0900242338381051,0.232246225307994
"1805",0.405874293154016,-0.09595021006263,1.71643073271006,-0.187773049626085,-0.123174618017201,0.254706538559093
"1808",4.09317716532281,0.380596043276677,-0.666323279831358,0.111660343183333,-0.161200008251154,0.158882112754949
"1812",4.31430253095829,0.354124207917398,0.235636152154337,-0.138334240336026,-0.00901461669129193,0.165226787822484
"1813",2.39785301982816,0.0649778757220266,-1.7783232540892,4.49709128737916,7.68451047644067,0.20711713815609
"1814",-1.55767594681027,2.44675815380723,0.775595077997402,-0.37415852722687,-0.289576939582102,0.232246225307994
"1815",2.8789526328524,0.648955666305951,0.995991420436908,1.78507731334969,1.04568033435435,0.215835181283039
"1824",1.49739822436065,-1.54050076090591,0.499048823628296,-0.09183514340366,0.149612984822149,0.220823890577258
"1825",4.14843652004448,-0.666130401156279,-0.848360348228951,-0.07722183658366,0.173088115193247,0.140585946583833
"1827",-1.5454481617647,-0.258607770164543,-0.901347297188642,-0.690463691171673,-0.745129962973128,0.193723903537825
"1828",0.251088233718292,-1.55735973422437,0.631568039216325,0.387114649796697,-0.216244101970974,0.232246225307994
"1829",3.77663081340503,2.3354698193164,0.755052850562797,-0.425310037754386,-0.0074161892763198,0.253179571373308
"1839",-2.31955348804865,-0.353793511341001,-0.0843126755667186,-0.0199704916275244,0.0585494087181415,0.318206215071503
"1840",-2.18000293960244,-0.109374847168557,-1.61449515033901,-0.274804375503703,-0.262474507876301,0.146376805280705
"1843",-0.149616909309044,-1.4600191725385,-0.0308716865457917,0.329801331714179,-0.155072844007338,0.270048057205486
"1844",2.97965181043478,1.03648582467306,-0.190991118153528,-0.254516048336425,-0.174504052926058,0.232246225307994
"1845",2.48451329200092,0.614229315579508,-0.749652410715983,-0.33079525228244,-0.0390139867315179,0.197654752165412
"1846",-1.37081002741293,-1.4161038328078,-1.16594379614713,0.33885152387906,-0.481136554791161,0.282507868061223
"1848",1.8057810095066,-0.0454380148148746,0.149128855992495,-0.541880386015661,-0.11215343234721,0.231716081740409
"1850",1.71972658167286,0.0699700298823577,-0.895605650023455,-0.156282030493127,-0.0664090522985589,0.156173122169365
"1854",0.431312679397977,1.80238248233597,-0.309298419298292,-0.382700711834685,-0.170161558670158,0.232246225307994
"1858",0.930498797755066,-0.294163118938844,1.67859690725929,-0.385108874524236,0.226064268230555,0.310306284395461
"1859",2.50115838757138,0.0771745868983311,-1.58457530718941,-0.0131442474467225,-0.435747342834704,0.215168856804716
"1861",1.74151088686776,1.06151619169471,-0.586671727793307,-0.287992255299565,-0.268324666878443,0.197498284081373
"1863",-1.85105050218402,-0.440515626387366,0.0843819429698929,-0.324464582667673,-0.240593340126344,0.215387668849641
"1864",-0.80665761521496,0.0111319190314705,-1.58691291280331,0.0294236881439566,-0.542577718466229,0.232246225307994
"1867",-1.7493301239893,-0.14925819297316,-0.698670841601009,-0.171529069582848,-0.227250630351447,0.264436933790786
"1868",-1.37807130000586,-0.825827888802915,-0.897601506376904,-0.40425455524819,-0.125860849318459,0.18670652998211
"1870",-1.45075376387687,1.00623768993186,-0.281103667564771,0.705662987417753,0.169798775543544,0.297158493367975
"1872",-1.88772835710773,1.85994303454974,1.04385253728312,-0.651804955910113,-0.181346717598441,0.445120113387526
"1874",-1.90156431857696,-0.241466019453828,-0.102879369316411,-0.226651685256415,-0.472542126403214,0.232246225307994
"1875",-1.23305930584284,0.184663569184784,-1.12089993943436,0.101062221736763,-0.768948794775406,0.261110278240584
"1879",3.94090065022084,-0.163905180475101,-1.17669665459086,-0.119882034151163,0.00894598292230056,0.181629441203929
"1880",0.227705135449771,-1.57733745636289,-0.165559162116741,-0.0268173330154897,-0.192245120662183,0.230798323576159
"1881",2.54466631999307,1.26717079549497,-0.658854715506742,-0.409834910930798,-0.209572630368184,0.168393607698251
"1889",-1.36556555492121,-0.879995644130078,-2.04390366395424,0.0828772974304099,-0.366400821776556,0.232246225307994
"1890",0.129012548932696,-1.05714835837448,0.991717151828342,0.00716267845398885,-0.186215547967281,0.196160534798828
"1893",2.09936498926239,-0.521628145055064,-0.49459255246187,0.14359980277554,-0.0975488844802038,0.159569927434645
"1894",2.5179210886462,0.32265163907273,-0.993023381311264,0.130899416762054,-0.120361247702695,0.130418655452667
"1895",-0.102847917048502,-1.97449439898444,0.495312234449861,-0.0929550063546338,-0.184925951659024,0.196219666909351
"1897",0.872550971487146,0.867511175489888,-0.126027635207161,-0.60747685110758,-0.227046515846637,0.232246225307994
"1898",2.14663703340726,-0.206105785575043,-0.114905489637931,0.0129121203981712,-0.161323134112245,0.149070301374091
"1899",-0.400233495588661,0.399299004318181,1.23663089689199,-0.365233633216346,0.0645628544835796,0.395184290958719
"1901",0.340797272005132,-0.843669905924296,0.456522441026753,0.372726520956984,-0.0201096400955228,0.21726324031149
"1902",-2.49211451826497,-0.405203804640237,0.263898451892754,0.724725969307003,0.83535928803675,0.232246225307994
"1908",1.49549588110396,1.51507515987428,-0.827129695930927,-0.256869673112116,-0.170228921835769,0.232246225307994
"1909",0.45332235505331,-0.295001705784715,2.11269125725151,-0.417457763670911,0.147078610083305,0.373440313272999
"1910",1.34941707686608,0.120918324182423,1.70563839332346,-0.419903917790866,-0.237322763883223,0.201926789246552
"1931",2.03790020658811,0.802721265271866,0.894317462067234,0.870177504281413,0.430014850130344,0.302104386349789
"1935",2.15339203819777,-0.163735661328043,-1.85774190268453,-0.234390807117192,-0.0455978143003493,0.152077262130248
"1936",-1.95970415859951,1.06924108799299,-0.0058421207077799,-0.429316577822107,-0.461174856771549,0.232246225307994
"1943",-0.480695946292732,-0.415760662732501,1.18738075909796,0.115077171819419,0.0570965950093408,0.497243750451276
"1948",0.553127665150474,-1.46179041693151,0.365791154311068,-0.120394527485142,-0.133235075521868,0.205055132753579
"1951",-1.53684892146232,-0.651877254615216,-1.58821951763945,-0.0840838341695331,-0.167422725018663,0.12904686964872
"1953",-3.24435060846614,3.33162387974562,-0.523653431537848,2.90268884795242,7.29080428773316,0.841678096272408
"1955",2.12621104688308,-0.77581904874534,-1.21962186786151,0.224172137701249,-0.162086542761391,0.232246225307994
"1956",0.416251656792563,1.48075358906601,-0.26659536110348,-0.0725148603235256,-0.299918360833329,0.203269027361581
"1958",1.54981835307217,2.23271340233958,-0.108558890304625,0.920874892058781,-0.0127316724232021,0.387775674734868
"1959",1.04021493165194,-0.193860088553291,-1.54252833755879,-0.177656669886316,-0.0323585715304617,0.212814606937752
"1960",-0.992349715811502,-0.397530223885834,-0.828069677332516,-0.33921157537012,-0.240026122202717,0.213756084019034
"1962",2.09242085440361,2.11966391913394,-0.112174799383094,-0.208682553865766,-0.284315115782042,0.232246225307994
"1963",-1.77747958518419,-0.231288293457285,-0.864172098994548,1.13930468479711,0.147161219277028,0.211157530602837
"1964",-1.78093900937407,-0.474150935686314,-1.84852539988899,0.0295322443435453,-0.325278517787837,0.19508310433847
"1965",-1.74583790295222,1.62966789353761,0.292236302139619,-0.490754657709601,-0.184439469308314,0.420180814821488
"1966",3.69333873459063,0.482582997319586,0.33424344849259,0.0315931110690053,-0.204059459389743,0.193506294989951
"1968",-1.89858875722452,-1.28993451536645,-2.63392048169177,0.22800556954818,-0.545972270732156,0.232246225307994
"1969",-0.920739873405976,-0.099975641181798,1.0355669441687,-0.125013069078782,-0.493816753248176,0.319674443576061
"1971",-2.31435600270729,1.96481439608464,1.16252299965597,-0.874263837242611,0.441796956705906,0.232246225307994
"1972",-1.84005019099486,-1.10935605136219,-1.0454091392503,-0.249026264517732,-0.0549716714439156,0.247454475869314
"1976",-2.26046858763303,-0.694125446935481,-0.599021140271724,0.137356713065691,-0.481310202187542,0.22116955657611
"1977",-2.31465619091394,0.00246665170025595,-0.868083127170298,-0.276277967532524,-0.378419026506321,0.232246225307994
"1979",-1.01830237306305,-1.69684339685022,-0.704329553776967,-0.244122080108304,0.065761638382511,0.221604274229054
"1982",0.0317451042317622,-0.581951415556004,1.67790835498974,-0.0651228030615377,-0.0531088485211766,0.347500439014357
"1983",-2.53962530105429,2.26648160295406,-0.0842721750759855,-0.426703715472261,-0.0710592237767196,0.589264718154684
"1985",-2.07291187946145,1.88764456104603,0.6149532936299,-1.33818985015716,-0.732080865900032,0.57232900018076
"1986",1.51298390383665,1.36608978489341,-0.381619172942531,-0.500974928104936,0.117988977511704,0.232246225307994
"1990",-0.868524102594749,0.0080246251349172,-1.06838346458458,0.0606011983852057,-0.364648532407033,0.186167913366779
"1991",2.50686469545396,0.199741572301364,-0.765109078294237,0.231819230648593,-0.483291260063619,0.23108461593015
"1992",1.65644813437893,1.44674378084879,-0.37955635050525,-0.286620141585807,-0.474696958440488,0.284394119655295
"1994",-2.07632986494658,0.546910011321278,-0.471423854799637,0.729266693763567,0.510144306921889,0.340370126819162
"1995",2.82395650428673,1.11546087268826,-0.960440930653333,-0.352812386864676,-0.359822495115938,0.232246225307994
"1996",3.6756246285873,-0.132467584918957,0.440714679513762,0.0677659858695085,0.322837856642657,0.0438938650310169
"1997",1.10452573951488,0.562352823783173,-1.79279161864432,-0.420638112577946,-0.224740037380601,0.175925897039977
"1998",-0.618263973015763,-1.83446602277579,-0.865158997419979,0.140069783005699,-0.470859589620323,0.257108312172188
"1999",-2.66209685813154,2.17599582274441,0.161521737340492,-0.682017831443982,-0.138930269409119,0.591129067735918
"2002",-1.2127194249508,-0.525991746470108,-0.554566972519326,0.272147924128706,-0.369185973553085,0.232246225307994
"2003",-1.39269340405487,-0.453835158928055,-0.149231068622478,-0.45714983554028,-0.344443033880545,0.253673493215137
"2006",1.34951532234978,-0.0988542336038948,-1.11250712443704,-0.337212074403517,-0.0551364209280895,0.184433376343578
"2007",1.33945168764558,-0.654610671518773,-2.19856734799622,0.236598895294859,-0.510321032413296,0.175309543500623
"2008",-0.78698505206478,-0.715875113199031,-0.460885190910844,0.158749317243821,-0.541582044221561,0.230513637731552
"2010",-0.144527254331871,-1.07482430380146,0.672763562990751,-0.0279429848638107,-0.21513769754877,0.232246225307994
"2011",-1.38972633792823,-0.63621902255502,0.880238172626765,-0.422256683925801,-0.148635262131924,0.232246225307994
"2012",4.11527493487052,-0.0601651128406571,-0.110967771281175,-0.00465331635208439,-0.161245242810721,0.15981448309598
"2014",-2.27236923729108,-0.826272574402611,-0.871234773044446,-0.0968676527105964,0.225532147591877,0.180650010144957
"2015",-0.933793696527164,-1.82781067186541,0.221108095164346,0.051519036679832,-0.315272252095777,0.232365592631138
"2017",-0.241062187672093,-1.17473584648264,0.969542036516809,-0.160935681696791,0.10290575588139,0.232246225307994
"2018",-1.62827439987204,-0.429351759047247,-2.11047020670362,0.139324593205121,-0.181729825599599,0.105595818905829
"2019",1.4310486075412,0.715238562678311,-0.479248964192935,-0.208463174100359,-0.492205439570145,0.20481184969605
"2020",-2.40822953083484,0.527316247747691,-0.807216770555594,0.0748899554158156,-0.604774367988819,0.601537649701609
"2021",-1.33143436613742,1.58275668067138,0.355228999768421,-0.967334324268254,-0.897680709446032,0.610547384452164
"2023",-0.365794914438742,0.39842894811742,1.12343532099141,-0.261858318062283,-0.232296275884887,0.232246225307994
"2025",2.30844823163805,1.15705739704589,-1.48762852604867,0.0495880188338315,-0.309015137542705,0.107971475173768
"2028",2.50956084234875,-0.561616435940395,-0.526294242554405,0.0501908611414959,0.244076882708907,0.102839037381435
"2030",-1.06969461141914,-0.483074110664518,-0.0885008018034506,0.912602688926316,0.140232267074274,0.275642271412073
"2042",1.62636484042777,-1.77032110351962,0.581118015355846,1.53081056570943,0.356677389187705,0.185054865916519
"2044",-1.45568203303854,0.426559641755339,-0.676680087541616,-0.0818662413717802,0.0417640154003118,0.232246225307994
"2045",0.527424793073881,-1.72089576669059,1.00252156659505,0.0939933648655503,-0.0730358137457655,0.224961098415628
"2046",-1.42505574138559,-0.600061773431982,-1.22071168896265,-0.45420738650955,-0.146487130973369,0.201388121504987
"2048",-2.5049007567438,1.29963380811465,-0.549854549022445,-0.11268327684878,0.252598370935883,0.313884897103065
"2051",-0.862056312220763,0.751915200494809,1.83103218619596,0.976910852705653,0.0596323352283085,0.491826403218077
"2053",-1.27149577184474,0.651856245099177,1.43989495413383,-0.165212477747002,-0.406566308318118,0.232246225307994
"2060",-0.900243627790954,-0.786899387679276,0.638649442423815,-0.315610563361428,0.183489010115504,0.37951991088017
"2062",-1.98857738570858,-0.546008257521617,-2.12936211242408,0.101095390988521,-0.554113951842656,0.186157458517145
"2063",-1.07762285182414,-0.501313369970935,-1.20440677003912,-0.22978197922129,-0.134352448626485,0.199549908700091
"2064",3.38181395961934,0.360636513977368,-0.175470964426197,0.115811655448667,0.0877972020170777,0.130621050552289
"2066",3.28206422694452,0.114651504239806,-0.55096488371886,-0.286483068920125,-0.0252603867728228,0.232246225307994
"2070",3.7117488530799,-0.110430012248227,-0.56381167636646,-0.284990027653514,0.193699442129579,0.204410831165985
"2074",1.76748876789626,0.0733987361949025,-1.009946942854,-0.0283324092408475,-0.218732621107234,0.24271836241608
"2075",0.407127261168136,-0.00150709978728369,1.19008703557376,-0.0234237578061589,-0.370653598932213,0.586344720666233
"2078",0.489681826018781,-0.0115918518935345,-1.88342251815922,0.139630379255624,-0.607246536178443,0.155135656055646
"2081",1.37314663857121,-0.492926606866024,-1.61799971499179,0.042969953350132,-0.386924927656484,0.232246225307994
"2082",-2.47592785711791,1.11798159295547,-0.369694469037894,-0.21450461260774,-0.299237959654121,0.488605706487791
"2092",2.42006528793838,2.28269854335224,-0.00408812073155207,-0.70451821193418,0.0514785015244821,0.316222449780036
"2093",-2.1269653181639,2.50304702100387,1.49911481722465,0.559515007469211,1.06900294746915,0.232246225307994
"2095",-1.37313710455648,0.226473144610738,1.3574343971582,-0.100959399676399,-0.0454443583468424,0.324788342104772
"2096",1.11522142222024,0.238246239664318,-2.01555563002267,-0.250897237104085,-0.185760802242444,0.232246225307994
"2098",-1.98222555643204,1.37607972262286,0.328264910302774,1.66227467621659,1.1303665944129,0.465110182345111
"2099",1.25341092152013,0.656782520209375,-0.273708100050812,-0.144333074865139,-0.587309364749337,0.20920869161137
"2105",0.614184309263711,-1.62595164834194,0.317309012258514,1.30123463696911,0.100262539949593,0.199818958824207
"2107",-2.18270841530922,0.447360668544052,1.57755650955159,1.07978487912521,1.09653412153964,0.497463870026014
"2109",1.42335909148884,0.416407208728773,-1.5354348671087,-0.373124967897726,-0.105995787741886,0.232246225307994
"2110",1.03783415378741,0.355678578898144,-0.888306649949147,-0.22073178313334,-0.318609990132606,0.217653891918386
"2115",-1.2127908761327,-1.73840664546118,-0.901919871896514,0.108756279029348,-0.297959358165227,0.21871481744033
"2117",-0.72929833294983,-2.03186897333967,0.286629547245984,-0.293796034231933,0.124512033079127,0.247375816710838
"2120",0.590588485813052,-0.809023471956837,0.614923900613167,-0.344837820973072,-0.0170488165156532,0.256969784023627
"2122",2.50864200009308,1.23860848897676,0.280355864181533,-0.709941573789212,-0.0430818217003013,0.232246225307994
"2124",1.23127264346828,-0.546758984575092,-0.9064943735799,-0.29733016191396,-0.00826221973809931,0.143555529301846
"2131",1.45008686892361,-0.95051034087583,1.46028803193264,-0.226514530993763,0.0815540211282664,0.290900980741858
"2133",1.65087475101415,0.902046151091527,-0.87820141006904,-0.356791858056609,-0.190874505383603,0.313107144039922
"2134",-0.076112159994686,-1.31231173227138,1.27703795427316,-0.0228847717086657,0.151428433983251,0.125607196142894
"2137",-1.05773147127086,-0.703634414852121,0.0733631328646904,-0.091967580854474,-0.393136922349865,0.232246225307994
"2139",0.613616691920634,-0.379904056451072,1.09625070721177,-0.517306402097675,-0.0066915973213789,0.206637087403423
"2142",-0.412567935710562,-1.8635896813385,0.272461551537791,0.220222123232815,-0.277885828776334,0.183139678037041
"2144",0.856780784472267,-0.307203612793671,1.09892050473758,-0.633570173088538,-0.0544059242461184,0.228525338992879
"2147",3.12493925471901,0.783049159545943,-0.467413399285221,1.4427439573939,-1.01750018277591,0.241166401201991
"2149",-0.227872901242836,-0.203165844593673,1.03724215494394,-0.121850681085271,-0.235073924918183,0.232246225307994
"2150",-0.492319583462732,-1.66644494359763,1.18117996503897,-0.208250681501619,-0.00501297499413185,0.198545643813442
"2151",-2.20441040068965,-0.785788066654511,-1.74800866694758,0.0367691776841163,-0.438099479812761,0.21086017672949
"2153",2.68441076480744,1.13180246124131,-0.283896390161514,-0.153083830401945,-0.0989154357882851,0.113022072203732
"2154",-0.781909404142621,-0.150593691766166,-0.94522095059291,3.70792223949112,6.54539061655273,0.190231537427086
"2155",0.0198012268420872,-1.11968450145789,1.02643403088308,-0.0718727257951713,-0.13829178818733,0.232246225307994
"2157",-2.93782496177681,2.40662652089023,0.743886122060211,-0.725215316001532,0.443099601236296,0.232246225307994
"2159",0.687124644515908,-0.825965230143744,1.72066699047028,0.949531139720217,0.233437588034431,0.242084560194958
"2160",-1.81448452170192,-0.765505274658242,-1.33332047551079,1.1104758159716,0.0744784712981103,0.267113309672856
"2163",-0.64585585194904,-1.48763692184409,1.1124298273379,0.260784280261939,-0.11783243251725,0.273708165213598
"2164",1.59376158735076,0.220578720417225,-0.086952807608163,-0.0421446244321416,0.0354337390264696,0.232246225307994
"2165",-0.774744398216498,-1.32193586159988,0.18054641148454,0.346027180186264,-0.291083568196878,0.174460998471966
"2167",-0.720029654953072,-1.78475722478863,0.905311086581369,-0.0762929686019208,0.158136364255648,0.232246225307994
"2170",-0.533690926911368,-1.74941936485428,-0.458750282908495,0.145679582896743,-0.354861260881981,0.222842034237568
"2173",-0.90426579156961,-0.167678091150638,1.97398439630514,1.12735471991973,0.151667750608929,0.345677013574408
"2174",2.60423960598785,-0.0443927723886851,-0.803977520627989,0.30637663285272,0.0439574162689826,0.232246225307994
"2179",0.878417802209179,-2.1967223990161,-0.0200809201002449,0.441392244555227,-0.372687349276402,0.19112463388094
"2182",-1.96206567993054,0.48007260832491,0.352237222054202,-0.436009710616388,0.343660104855474,0.237589970066675
"2202",0.126794188871721,-1.78636440604547,0.763176922057064,1.40489572162594,0.273222659976885,0.188055463990385
"2203",-2.6092203173841,1.81399851139145,1.21938995837782,-0.514344230343418,0.696383148118161,0.707706780720709
"2204",1.66700357761699,1.87231733802694,0.839685918692371,-0.256790931904885,-0.156709325329074,0.232246225307994
"2205",-2.70427490172886,0.525305741654744,-1.6542114065847,0.201892749999906,-0.353068532418874,0.187737483367524
"2207",-2.43071121852539,-0.262196170452782,-1.75338989201981,0.0893121090205513,-0.381636940237901,0.187203042517294
"2208",0.12283927614352,0.800328030241174,2.21249855501845,-0.14843537568655,-0.0745255159841795,0.164690667607748
"2210",2.24521241500763,-0.319006635298161,-1.76210537703482,-0.35804666341026,-0.137480250232862,0.215447920278249
"2211",0.38555744058326,-1.42477113505484,1.82114038568658,-0.390453505398147,0.496866447429004,0.232246225307994
"2214",1.46255842690132,-0.969902389109007,1.32811936115988,-0.326933018641557,0.400854463690652,0.273110188762365
"2215",2.52249845081693,0.0516634595755753,-1.66087726279592,0.0840114137269185,-0.296821798266285,0.154368019735721
"2221",1.67481889488612,1.19960099602204,-1.07271226550855,-0.154788301895131,-0.566778741006346,0.195830874628373
"2223",-0.175751179241906,-0.408260562321758,2.1982982169136,-0.140671797063059,-0.0459693317054987,0.334680383753938
"2227",-0.66938150932841,-1.3597390587648,-0.633100168177031,0.231262999474034,-0.334832044789399,0.232246225307994
"2229",2.79264708740642,0.40592444288704,-1.41631857724669,0.137343579085197,-0.309721779139941,0.188931845838748
"2231",1.88850724006192,-0.376684420499913,-1.34667535150417,-0.302589843941685,0.171063705655796,0.128232726888606
"2235",-1.51514901734025,-1.01053409312858,-0.815749858581446,0.0969783430459756,-0.262212234049521,0.171104136871779
"2237",1.45003728968203,1.49410764419969,-0.626569211618289,-0.112785241457319,-0.666004529287707,0.20212759119027
"2240",2.77058818289909,0.100291160870312,-1.57304949899395,-0.0315696610578962,0.242887132212514,0.232246225307994
"2241",-0.337881700536703,-1.59531593506161,1.42745470584702,0.0158526984709698,-0.268252629857426,0.202403570700015
"2245",0.800772742756209,-1.05410117750095,1.51398448967659,1.03126873686197,0.373886384849894,0.201334815244541
"2246",2.40921250367171,2.2541616357002,0.383473247948061,-0.962274437425247,0.0560346380040462,0.280690369941696
"2247",-1.98912991209708,0.019722798119603,0.154315929826627,0.0709602980897196,0.833217108457468,0.232246225307994
"2248",1.25534250370903,0.0514853431653201,-1.06830673506472,-0.190419416687954,-0.172678508166075,0.232246225307994
"2249",-0.331788343328105,-0.75575721530697,0.607051475094899,0.0596060570292264,-0.535061624879628,0.260495818470694
"2250",-1.97177195419235,0.336171141005472,0.345033175735688,-0.347621416336717,-0.0450169607777317,0.429469388783209
"2251",1.27884804714885,1.40348889220191,-0.979627018763621,-0.502970256297356,-0.123082030411057,0.101226771696334
"2254",-2.05499975801597,0.320314472013213,-0.294194960080984,0.665487848104623,0.885331146520483,0.108259713049918
"2255",-0.185185581072096,-2.10993570596233,0.503868319292607,0.385882927268196,-0.340650657581661,0.232246225307994
"2257",0.618047176358619,-1.95860409910208,0.59003755122317,-0.0970606193459992,-0.0578151621484116,0.181304051062779
"2259",-2.4801079604514,0.374537498122849,-1.90220835394047,-0.129017597532169,-0.646139135381716,0.246597767244919
"2260",-0.579661711310403,-0.00550770719134885,1.86648793915503,0.658054882116357,0.613489321161457,0.364285929352155
"2264",3.88886104518531,1.12187469102493,0.35570342871395,-0.55110560328755,0.161087246607178,0.239509272783944
"2265",-1.35725471872118,0.621583805212292,1.97400561644528,-0.26421755445216,-0.00736791353065555,0.232246225307994
"2266",3.36048567957668,1.73199118384853,-0.703825235580059,-0.477297934121322,-0.339503194198509,0.225067880238464
"2267",0.656528400198861,-1.32716735137972,0.895977067603859,-0.280334733806099,0.150346926789927,0.21405709811441
"2271",-0.255236269625569,0.228953404997497,2.11994406949526,0.775919279684423,0.322380391338636,0.352789863214982
"2272",-0.0228072878901223,-0.0515780245910751,2.12665454306142,0.559330311977165,0.550137954201686,0.270154385302419
"2273",-2.78983349764114,-0.139641243763435,-0.880147911460403,-0.0680813344078206,-0.467921891292869,0.232246225307994
"2277",0.630118239151601,-0.321988727978791,1.90848373540153,-0.55032360018285,-0.10413949693657,0.204526480812745
"2281",2.23509011643657,0.961036109729452,-0.0684155726704981,-0.149067662140725,0.367278687276669,0.118904920721668
"2283",-0.460509875575166,-0.437560516038168,1.2296311540553,-0.22143611281345,0.240997953607604,0.269259342071148
"2285",-3.69778880457674,2.80303439330709,0.281082426161466,1.03769823974331,5.14471967209687,0.631300700555973
"2286",-1.61760377148527,1.08568197889926,-0.588230441508378,-0.597333628440466,-0.0576895824583056,0.232246225307994
"2287",0.108858248935095,-0.676055718009067,2.01620594474339,-0.343815457087877,-0.00777270766157606,0.315346750191856
"2288",-2.30044434735164,0.810071310204559,-0.505857262741375,0.106711718538003,-0.541037914192738,0.389298687602975
"2293",-1.69254368397304,0.159113479329401,-1.14072830226027,-0.28052220512005,-0.326185706889412,0.203112074119951
"2295",0.857112142774124,0.266087013721098,-1.41424641631624,2.31457785755704,1.10652173866189,0.221925896023963
"2296",2.94297729580405,0.310087450334777,-1.1790039059069,-0.0514311516008696,-0.260085995804488,0.232246225307994
"2297",-0.417937145670744,-2.03514265072693,-0.0658728241634495,-0.147219728364836,-0.145063359236123,0.245040831154455
"2299",-0.389680163693941,1.1240472961929,1.72956111155363,-0.273365982070711,0.119987881325561,0.232246225307994
"2301",-1.34189042077209,-0.185347550116971,-1.15801868332434,0.215673523394012,-0.363830036490441,0.34781142514666
"2305",-2.81488456519395,1.96559031896442,-1.0110642481826,3.35640715016267,6.77046380415983,0.417248067093533
"2306",1.06924303058652,-1.63653055317385,0.3696652012641,-0.0373399956287635,0.0886329510495768,0.232246225307994
"2310",-0.822332213086828,-0.315492471897877,1.68570863104409,-0.730565368916667,0.0646841885701815,0.312927019271887
"2311",-1.44845447888636,-1.30172034671556,-1.2919637071026,0.105872811221162,-0.338355788020279,0.26378049317257
"2312",-2.33495058872967,0.428363796560514,-0.617399483813399,0.0208896055830749,-0.14184267828133,0.540422631537808
"2315",2.30356423055707,2.65909273871345,1.50769650898191,-0.795122061041281,0.141585707533723,0.310386621152646
"2318",0.869133517974326,0.0821802506433886,1.23131941602206,-0.152115590499872,-0.346796252777003,0.232246225307994
"2322",-1.0964787212165,-1.11346973406583,0.371422135924447,-0.0338195398072828,-0.266896097749586,0.213033717243057
"2328",1.11959006702565,-1.3551249038655,0.024279796230455,0.0206483711777278,-0.361580149400884,0.261444036043923
"2332",2.72166963672079,0.363499660040593,-1.10560923283689,1.19625875857553,0.216507026175887,0.158887436540428
"2335",0.965107502484926,-2.07509132050921,0.595230574199967,-0.0897425343364786,0.115234011486428,0.159510357051479
"2341",-0.603766393010815,0.181380532420425,1.67110581052304,-0.287516173026767,-0.272117298046338,0.232246225307994
"2343",2.38544099264689,0.625369241675971,-1.12608073530138,-0.425040352898425,0.0288663864364158,0.184574298797236
"2344",2.18463006421548,0.142057649803671,-0.266956390513544,-0.42787473391466,-0.0600885704062829,0.218929600408156
